5598,3
9951,5
1299,1
4789,2
5695,3
1510,1
6142,3
1344,1
2829,1
5925,3
476,0
7073,4
3882,2
1937,1
1357,1
2384,1
8065,4
7893,4
9814,5
5125,3
5796,3
8475,4
3310,2
8544,4
3619,2
7406,4
3724,2
635,0
6672,3
3974,2
3681,2
5687,3
7295,4
1110,1
4370,2
333,0
9269,5
1742,1
4845,2
9654,5
2066,1
9879,5
5736,3
5233,3
6974,3
1976,1
8925,4
2424,1
1059,1
8517,4
768,0
2495,1
7847,4
1202,1
1761,1
4958,2
3376,2
1817,1
9201,5
2532,1
5662,3
6021,3
8095,4
8309,4
5922,3
8039,4
6397,3
2328,1
4137,2
140,0
9693,5
4922,2
3183,2
4094,2
6201,3
6145,3
8274,4
3372,2
3148,2
6467,3
3061,2
8523,4
3570,2
7029,4
9472,5
4128,2
5626,3
9178,5
6234,3
1128,1
1337,1
5847,3
1375,1
3320,2
4709,2
9100,5
9757,5
1931,1
1104,1
9972,5
812,0
554,0
6193,3
1543,1
9567,5
2027,1
5464,3
6810,3
274,0
1253,1
2652,1
3911,2
4049,2
1414,1
4416,2
1128,1
257,0
8722,4
3039,2
6813,3
6724,3
1691,1
6785,3
2755,1
8271,4
5456,3
4421,2
7055,4
5507,3
7950,4
9221,5
2346,1
9712,5
4911,2
5484,3
1873,1
3566,2
6483,3
1751,1
4210,2
5303,3
369,0
7536,4
8242,4
1862,1
397,0
7022,4
2156,1
3944,2
2289,1
1222,1
3931,2
3963,2
7903,4
2780,1
3920,2
4401,2
1352,1
5775,3
4230,2
1651,1
9026,5
5492,3
3702,2
6660,3
9310,5
1974,1
509,0
7180,4
293,0
7528,4
1067,1
2736,1
9931,5
4763,2
442,0
347,0
3745,2
7968,4
1671,1
3698,2
3259,2
5026,3
4388,2
6513,3
3993,2
5116,3
3620,2
8800,4
7124,4
8807,4
1018,1
3499,2
9838,5
2296,1
547,0
3291,2
7192,4
65,0
5430,3
1745,1
9405,5
988,0
252,0
9239,5
8683,4
3048,2
1901,1
8355,4
1853,1
9388,5
1944,1
9518,5
1308,1
5406,3
3647,2
3920,2
3757,2
7008,4
3032,2
6911,3
9259,5
5428,3
5774,3
2343,1
8453,4
2611,1
8160,4
2480,1
1769,1
7185,4
4647,2
4185,2
5986,3
6117,3
2604,1
9473,5
1552,1
9361,5
6576,3
4355,2
4054,2
2313,1
960,0
9650,5
8878,4
8663,4
3467,2
9363,5
9544,5
9932,5
4865,2
2922,1
6394,3
3580,2
4750,2
1270,1
1190,1
3414,2
6128,3
7690,4
7501,4
8208,4
2054,1
7896,4
7291,4
8006,4
3582,2
9608,5
9722,5
6644,3
2162,1
8186,4
6222,3
1255,1
5100,3
9279,5
2564,1
9328,5
6573,3
9664,5
3298,2
7229,4
6793,3
783,0
5702,3
7350,4
6458,3
6233,3
4829,2
5028,3
5873,3
798,0
6983,3
2984,1
5220,3
7003,4
2651,1
5567,3
243,0
3810,2
3470,2
4581,2
3733,2
3864,2
1638,1
4778,2
9438,5
1929,1
9501,5
2941,1
8530,4
2651,1
6634,3
1010,1
1569,1
4803,2
5443,3
1989,1
8241,4
7184,4
3760,2
2778,1
8220,4
6248,3
3621,2
4108,2
9597,5
2915,1
5525,3
6488,3
7797,4
9456,5
705,0
2647,1
2221,1
1565,1
2260,1
3196,2
3769,2
9956,5
925,0
6677,3
1657,1
9560,5
8002,4
3403,2
2913,1
7805,4
2839,1
6788,3
3625,2
4255,2
3274,2
2296,1
5722,3
6389,3
7281,4
3280,2
8800,4
1650,1
2710,1
3828,2
9014,5
5440,3
1529,1
6452,3
7270,4
1582,1
8809,4
6353,3
8398,4
4882,2
9648,5
6185,3
4678,2
1402,1
7771,4
6746,3
1896,1
8507,4
5813,3
9543,5
5043,3
8795,4
7024,4
9548,5
4060,2
8586,4
2379,1
9796,5
8748,4
5958,3
1736,1
7424,4
758,0
8721,4
9207,5
1706,1
7417,4
7659,4
522,0
6838,3
2762,1
6854,3
6761,3
1564,1
3439,2
3498,2
2315,1
9961,5
436,0
2076,1
3380,2
8008,4
4635,2
6615,3
8401,4
8549,4
4718,2
1569,1
6233,3
9261,5
5805,3
711,0
3931,2
3740,2
7250,4
3227,2
6247,3
3041,2
701,0
5573,3
6825,3
8447,4
4001,2
4206,2
773,0
8195,4
2033,1
632,0
5514,3
5469,3
8794,4
607,0
6315,3
5516,3
8225,4
9579,5
9687,5
119,0
93,0
10000,5
9156,5
2952,1
2364,1
1254,1
6362,3
7350,4
7948,4
1562,1
2256,1
4873,2
71,0
8531,4
6866,3
6323,3
4499,2
9074,5
7434,4
1426,1
2127,1
9012,5
1765,1
6725,3
9926,5
4054,2
7645,4
9532,5
1415,1
2718,1
9939,5
9377,5
3423,2
4228,2
1117,1
7317,4
9342,5
7344,4
2501,1
3051,2
3564,2
4951,2
5863,3
6225,3
674,0
8846,4
2833,1
162,0
7556,4
2893,1
6126,3
1830,1
2057,1
3801,2
1977,1
4398,2
7785,4
9377,5
4997,2
6296,3
4621,2
1679,1
4626,2
7438,4
17,0
7704,4
8178,4
6082,3
1042,1
1452,1
4809,2
4266,2
2362,1
284,0
2814,1
7441,4
7440,4
8886,4
2025,1
4628,2
749,0
4314,2
1812,1
7188,4
3816,2
3266,2
9584,5
1469,1
4503,2
2332,1
5424,3
3982,2
9588,5
3648,2
5776,3
7144,4
4115,2
7810,4
3831,2
692,0
5444,3
4298,2
4162,2
9887,5
9210,5
5572,3
8523,4
3227,2
5645,3
4861,2
7852,4
6226,3
5588,3
1887,1
3639,2
1159,1
9573,5
3624,2
2066,1
1133,1
6125,3
2256,1
5648,3
9910,5
7637,4
9416,5
915,0
8874,4
1377,1
4142,2
5545,3
3613,2
8138,4
9578,5
7255,4
3174,2
4631,2
2322,1
3465,2
2090,1
8999,4
3332,2
3225,2
8119,4
691,0
4061,2
5613,3
3430,2
7220,4
1876,1
4024,2
771,0
4595,2
9339,5
3366,2
9561,5
4715,2
1781,1
5448,3
6240,3
5092,3
4853,2
4572,2
8909,4
5349,3
4909,2
9916,5
1780,1
2208,1
7128,4
5118,3
6023,3
6456,3
4340,2
4790,2
9997,5
5418,3
377,0
879,0
6083,3
8772,4
1263,1
1628,1
9468,5
4999,2
4081,2
5184,3
8821,4
4306,2
2131,1
9429,5
2415,1
2968,1
4179,2
7300,4
2699,1
4976,2
5202,3
6237,3
1308,1
3229,2
2250,1
5661,3
9509,5
7837,4
9429,5
5140,3
5405,3
4340,2
3829,2
5328,3
5716,3
2698,1
5835,3
8017,4
5985,3
4623,2
6291,3
4909,2
4193,2
38,0
2480,1
9887,5
7966,4
834,0
8585,4
5889,3
1192,1
6874,3
8228,4
9523,5
2376,1
1259,1
8833,4
7488,4
2525,1
8702,4
3516,2
3753,2
1981,1
8136,4
9925,5
9222,5
4639,2
7798,4
1153,1
9744,5
9690,5
4332,2
617,0
1327,1
809,0
186,0
4782,2
1785,1
6249,3
6385,3
4247,2
5637,3
6899,3
6505,3
9964,5
7663,4
9603,5
5240,3
3608,2
1429,1
2267,1
6375,3
9178,5
7760,4
2077,1
7829,4
3290,2
8230,4
4038,2
8467,4
8061,4
3118,2
8755,4
8284,4
8186,4
3233,2
8369,4
9280,5
9874,5
9496,5
2880,1
2648,1
9188,5
3382,2
5687,3
3352,2
5774,3
6372,3
9802,5
1988,1
2407,1
596,0
8250,4
7611,4
2194,1
6341,3
9182,5
1595,1
4824,2
3965,2
2801,1
6844,3
1192,1
8980,4
9531,5
7247,4
7597,4
5480,3
8859,4
3137,2
2151,1
8382,4
2508,1
6585,3
222,0
2155,1
9244,5
3580,2
8041,4
5239,3
9759,5
8545,4
1841,1
7799,4
2452,1
7015,4
4288,2
9389,5
6916,3
7459,4
1513,1
874,0
9117,5
5718,3
135,0
2509,1
9059,5
6778,3
9629,5
5791,3
4772,2
5159,3
1458,1
6944,3
5135,3
5670,3
9799,5
7832,4
8136,4
5681,3
9107,5
3318,2
7181,4
1391,1
9075,5
8407,4
3255,2
2273,1
7886,4
9281,5
3291,2
1448,1
5979,3
2339,1
2058,1
2100,1
7079,4
8695,4
3011,2
1700,1
1816,1
7037,4
3495,2
8509,4
4898,2
7081,4
4636,2
2409,1
7869,4
1084,1
8463,4
5416,3
7473,4
268,0
6880,3
9971,5
8780,4
8996,4
1617,1
2688,1
4917,2
2802,1
9654,5
5314,3
7719,4
2184,1
8542,4
6811,3
5200,3
5138,3
6192,3
1993,1
6945,3
1832,1
5249,3
7950,4
2866,1
4438,2
991,0
5445,3
9684,5
6675,3
2875,1
4991,2
3658,2
3501,2
6025,3
7432,4
3677,2
1668,1
5917,3
5874,3
6973,3
3405,2
5309,3
1963,1
9395,5
1869,1
3699,2
3558,2
5721,3
9053,5
2730,1
9965,5
223,0
6421,3
5975,3
7949,4
5301,3
5248,3
6218,3
4988,2
971,0
7480,4
3248,2
7033,4
6159,3
7898,4
2971,1
6610,3
719,0
3538,2
7498,4
8921,4
4326,2
3587,2
6537,3
415,0
1384,1
6996,3
3611,2
1697,1
4590,2
5938,3
1523,1
1885,1
7734,4
8641,4
2237,1
8781,4
4542,2
9552,5
7477,4
7460,4
5968,3
1571,1
6107,3
8995,4
5451,3
4603,2
7917,4
5181,3
2265,1
5767,3
1027,1
6052,3
2460,1
5612,3
8685,4
8597,4
1791,1
2488,1
7526,4
5988,3
346,0
4415,2
2895,1
1061,1
4631,2
4884,2
3843,2
2772,1
4386,2
8271,4
1712,1
4226,2
1552,1
4090,2
6464,3
3871,2
6341,3
9710,5
7737,4
8186,4
9550,5
4056,2
2531,1
7952,4
7590,4
7038,4
8128,4
2416,1
565,0
9177,5
1115,1
7642,4
9662,5
9116,5
7043,4
9272,5
1465,1
1577,1
9041,5
4509,2
4665,2
1914,1
1549,1
9339,5
7145,4
3793,2
6885,3
6589,3
4803,2
4292,2
147,0
2343,1
4717,2
8526,4
226,0
460,0
2848,1
1952,1
9698,5
867,0
7766,4
9506,5
9237,5
9058,5
1383,1
512,0
422,0
1308,1
5350,3
4521,2
4882,2
7476,4
1273,1
2934,1
6970,3
9552,5
9880,5
9362,5
9985,5
419,0
8449,4
2735,1
4246,2
2420,1
1812,1
2748,1
2027,1
2353,1
7806,4
7032,4
9761,5
9229,5
7009,4
9756,5
3311,2
3934,2
6218,3
1388,1
8684,4
3326,2
8844,4
2953,1
9521,5
3583,2
5391,3
6133,3
8022,4
6954,3
1915,1
5512,3
6491,3
6233,3
8214,4
2528,1
1215,1
6087,3
3715,2
8397,4
9632,5
7521,4
9778,5
9714,5
4080,2
6657,3
5410,3
8860,4
7891,4
4562,2
5018,3
943,0
3085,2
3450,2
1717,1
7477,4
4340,2
2078,1
3013,2
5464,3
5089,3
8736,4
4827,2
5406,3
8278,4
775,0
9939,5
9719,5
2161,1
9793,5
8104,4
115,0
130,0
2047,1
1462,1
6782,3
2636,1
8107,4
8424,4
2823,1
4102,2
179,0
6678,3
6853,3
3474,2
2247,1
8541,4
8406,4
9359,5
3089,2
8954,4
9751,5
2969,1
2432,1
3285,2
7249,4
4237,2
868,0
1179,1
9352,5
8953,4
2896,1
4854,2
3120,2
6032,3
8005,4
8239,4
7142,4
784,0
2479,1
2756,1
460,0
3501,2
9259,5
565,0
9390,5
1738,1
3719,2
2994,1
335,0
6389,3
3365,2
874,0
6664,3
8868,4
9717,5
2089,1
2176,1
5736,3
3595,2
5529,3
7454,4
5388,3
9209,5
3261,2
3627,2
7890,4
2593,1
8775,4
4213,2
2270,1
2102,1
7320,4
6908,3
4025,2
9250,5
9537,5
9515,5
3250,2
2436,1
3342,2
8253,4
7887,4
8935,4
8723,4
2311,1
4944,2
809,0
9358,5
3264,2
6132,3
8247,4
3370,2
4013,2
5058,3
5596,3
4820,2
5530,3
4514,2
9970,5
8990,4
5269,3
7790,4
4399,2
433,0
5489,3
5276,3
1784,1
2889,1
7330,4
1655,1
4325,2
3399,2
1121,1
809,0
4782,2
4370,2
2545,1
7826,4
9738,5
7709,4
9179,5
6703,3
2243,1
4021,2
1770,1
5502,3
1730,1
6229,3
5303,3
8654,4
7963,4
4253,2
1688,1
282,0
7120,4
8772,4
4945,2
2653,1
1893,1
1015,1
8929,4
4557,2
3783,2
8700,4
9647,5
6945,3
338,0
7765,4
9599,5
5693,3
5677,3
1020,1
4852,2
7603,4
5001,3
5570,3
9062,5
3173,2
2159,1
9977,5
5698,3
9380,5
4319,2
2373,1
9511,5
5662,3
5719,3
3189,2
1252,1
2838,1
6782,3
6819,3
2719,1
5190,3
1078,1
3962,2
3255,2
2510,1
7262,4
2861,1
2292,1
4058,2
4346,2
2864,1
5555,3
1636,1
9319,5
9256,5
1235,1
3652,2
3664,2
8041,4
5698,3
7317,4
3111,2
9999,5
9921,5
5350,3
4570,2
4124,2
7934,4
1319,1
4887,2
9949,5
4299,2
8048,4
5173,3
1982,1
3101,2
5675,3
2016,1
6094,3
9782,5
8420,4
2674,1
7351,4
9511,5
8630,4
6102,3
704,0
1275,1
7485,4
6303,3
4592,2
5586,3
3739,2
6685,3
2136,1
6213,3
8360,4
3005,2
9741,5
390,0
5738,3
8320,4
6828,3
7523,4
6249,3
7102,4
6224,3
2056,1
5226,3
9696,5
1181,1
854,0
4873,2
9899,5
3724,2
2701,1
1918,1
2390,1
7963,4
8900,4
3049,2
3639,2
1204,1
4828,2
4148,2
592,0
9432,5
2488,1
1328,1
8226,4
3551,2
264,0
3672,2
4994,2
2230,1
9280,5
4869,2
3793,2
1701,1
9203,5
1311,1
6166,3
9747,5
2356,1
6421,3
300,0
2768,1
3460,2
2357,1
2496,1
6440,3
9639,5
5709,3
4367,2
2892,1
645,0
1348,1
9469,5
1520,1
6311,3
3551,2
784,0
8551,4
3358,2
8874,4
2183,1
639,0
2320,1
273,0
6372,3
4894,2
2666,1
3412,2
4244,2
2193,1
5724,3
4325,2
5188,3
1770,1
5956,3
607,0
2381,1
2100,1
1725,1
6631,3
4689,2
6579,3
5022,3
1471,1
4086,2
70,0
951,0
9932,5
3178,2
4846,2
1128,1
7214,4
5916,3
7778,4
4314,2
1554,1
8897,4
1213,1
1190,1
9003,5
4170,2
6520,3
7381,4
1738,1
7479,4
1253,1
248,0
7432,4
8293,4
5895,3
4391,2
1358,1
6022,3
6157,3
3923,2
3941,2
9383,5
3641,2
6811,3
5102,3
5971,3
7480,4
5960,3
5887,3
7651,4
8763,4
9708,5
1776,1
3107,2
3008,2
8049,4
5352,3
7921,4
2326,1
7379,4
7454,4
458,0
7864,4
9831,5
6575,3
5516,3
6625,3
5703,3
1745,1
244,0
2591,1
9817,5
7574,4
9353,5
4685,2
8006,4
6971,3
2297,1
8345,4
7947,4
1139,1
7100,4
952,0
835,0
3286,2
5885,3
9640,5
9662,5
8069,4
3843,2
2806,1
8242,4
6379,3
6453,3
8180,4
2030,1
5674,3
8219,4
6725,3
3089,2
2772,1
9411,5
5677,3
3933,2
6517,3
1253,1
4620,2
4825,2
3781,2
4219,2
3350,2
8677,4
6865,3
8758,4
8195,4
798,0
9085,5
1563,1
8117,4
6753,3
3221,2
6239,3
7251,4
2719,1
7223,4
3960,2
3155,2
6309,3
7185,4
5316,3
7699,4
9504,5
4757,2
2234,1
7819,4
2762,1
371,0
6100,3
2157,1
7932,4
9912,5
5601,3
5061,3
4244,2
8744,4
5290,3
1898,1
2003,1
7669,4
9557,5
4300,2
2160,1
3530,2
8994,4
322,0
5026,3
8681,4
379,0
8249,4
6453,3
169,0
2737,1
2657,1
156,0
4998,2
6578,3
8395,4
9770,5
9724,5
3381,2
3496,2
7352,4
5823,3
6137,3
3936,2
4150,2
9523,5
2227,1
1329,1
4696,2
7688,4
9452,5
2575,1
5832,3
6086,3
5403,3
997,0
2276,1
1755,1
6145,3
9744,5
8384,4
5823,3
1866,1
1603,1
4196,2
1699,1
6335,3
8518,4
954,0
4661,2
6021,3
3867,2
4319,2
9610,5
4658,2
5018,3
9790,5
723,0
3323,2
1619,1
4319,2
7645,4
4082,2
4634,2
8993,4
3359,2
9439,5
5865,3
1926,1
648,0
4104,2
1853,1
1661,1
1213,1
4566,2
4227,2
3882,2
2948,1
8155,4
4004,2
8188,4
5646,3
8341,4
7096,4
6508,3
7901,4
9723,5
8338,4
6303,3
4521,2
3062,2
9227,5
9661,5
2790,1
487,0
2829,1
8223,4
3715,2
5928,3
4303,2
4376,2
4709,2
47,0
4214,2
9106,5
4579,2
4409,2
778,0
4374,2
6930,3
6798,3
6882,3
4259,2
7118,4
2790,1
5758,3
2238,1
2600,1
8672,4
2550,1
7742,4
395,0
3210,2
5781,3
179,0
2777,1
9908,5
2423,1
9138,5
2961,1
3901,2
1249,1
695,0
4784,2
4666,2
6749,3
3833,2
2811,1
250,0
607,0
5261,3
8050,4
2695,1
1099,1
1326,1
352,0
812,0
7481,4
1378,1
7278,4
6746,3
7763,4
6066,3
313,0
9211,5
6358,3
8633,4
5934,3
3410,2
7927,4
2680,1
9879,5
7883,4
3752,2
7461,4
1297,1
8127,4
8509,4
3064,2
7777,4
8557,4
8970,4
57,0
9709,5
1953,1
6389,3
8506,4
7861,4
6506,3
2773,1
3118,2
4108,2
4260,2
5759,3
5969,3
3637,2
3362,2
4353,2
2477,1
2898,1
7592,4
5016,3
9423,5
2796,1
5353,3
5893,3
2999,1
9437,5
4040,2
2744,1
2247,1
2692,1
2320,1
8645,4
4531,2
8786,4
3474,2
8780,4
1486,1
5975,3
2625,1
3132,2
1913,1
4746,2
6201,3
3565,2
444,0
25,0
4621,2
749,0
8135,4
9379,5
853,0
9942,5
5426,3
2196,1
1054,1
6397,3
2768,1
3816,2
6199,3
5359,3
5357,3
9893,5
7178,4
180,0
8707,4
8921,4
8372,4
8374,4
8164,4
1413,1
3461,2
9937,5
6443,3
3317,2
1868,1
9538,5
3220,2
4266,2
360,0
2442,1
3258,2
8967,4
1528,1
5487,3
4064,2
3279,2
4462,2
3395,2
7759,4
2982,1
949,0
3214,2
2623,1
3047,2
4984,2
5002,3
1884,1
112,0
8428,4
9501,5
7130,4
297,0
5462,3
7684,4
1466,1
3432,2
3223,2
8799,4
4832,2
331,0
7894,4
9938,5
1216,1
257,0
7532,4
7962,4
8693,4
996,0
6364,3
6815,3
567,0
710,0
8722,4
2002,1
5474,3
3981,2
4888,2
604,0
1959,1
5193,3
3738,2
9100,5
9583,5
276,0
2249,1
5831,3
4735,2
4170,2
7614,4
1294,1
9380,5
6396,3
204,0
3298,2
6246,3
2139,1
8644,4
929,0
2393,1
8232,4
2978,1
5486,3
5433,3
7414,4
4408,2
7434,4
2656,1
2469,1
7104,4
4627,2
1371,1
8319,4
8154,4
6109,3
5614,3
488,0
9209,5
7456,4
8338,4
2064,1
9941,5
9826,5
6953,3
9861,5
9662,5
7067,4
1951,1
7160,4
8851,4
3190,2
2614,1
9911,5
6126,3
861,0
9737,5
2618,1
6013,3
1196,1
8059,4
8618,4
853,0
1704,1
3586,2
5400,3
2122,1
2245,1
7701,4
8962,4
192,0
8237,4
5895,3
9829,5
532,0
3812,2
1973,1
6062,3
1101,1
8130,4
245,0
7373,4
628,0
8706,4
3296,2
2818,1
444,0
4057,2
3611,2
7646,4
1932,1
7115,4
7461,4
9873,5
7037,4
2041,1
649,0
5270,3
6946,3
5876,3
5809,3
715,0
9483,5
8569,4
8315,4
3489,2
9715,5
1967,1
2422,1
3215,2
1011,1
7250,4
9951,5
1336,1
2007,1
4400,2
6752,3
2603,1
1648,1
9775,5
4469,2
2868,1
4323,2
2749,1
1814,1
7879,4
8380,4
8331,4
3172,2
5657,3
2693,1
9650,5
6120,3
412,0
2471,1
5963,3
4890,2
5146,3
7456,4
9148,5
1255,1
5301,3
8605,4
8439,4
7082,4
8074,4
2692,1
2569,1
3161,2
4573,2
3212,2
3840,2
6033,3
9881,5
573,0
8634,4
3774,2
624,0
1169,1
394,0
8990,4
105,0
9272,5
2901,1
7729,4
3043,2
8796,4
2497,1
2996,1
2396,1
4439,2
2174,1
4696,2
5285,3
1130,1
1938,1
1439,1
7845,4
8298,4
4871,2
8068,4
3167,2
4882,2
9918,5
9570,5
8794,4
7651,4
4653,2
9699,5
716,0
7668,4
6839,3
613,0
4351,2
2974,1
5931,3
6596,3
7068,4
7125,4
382,0
6205,3
7651,4
5758,3
6104,3
5823,3
3697,2
774,0
7970,4
4637,2
5895,3
4894,2
120,0
4605,2
5794,3
6567,3
6577,3
6475,3
9690,5
1037,1
1948,1
8608,4
9856,5
3455,2
7092,4
7666,4
8074,4
4656,2
4701,2
3172,2
3131,2
9241,5
8312,4
5578,3
8396,4
8909,4
8814,4
5959,3
3531,2
4865,2
7986,4
887,0
199,0
5686,3
3874,2
6739,3
1714,1
1409,1
669,0
503,0
1356,1
3190,2
7580,4
2645,1
3850,2
2249,1
6421,3
5833,3
175,0
7071,4
2556,1
2316,1
7688,4
6374,3
5212,3
3798,2
7035,4
3031,2
1095,1
3814,2
8166,4
7038,4
1637,1
7643,4
9256,5
2117,1
2060,1
3174,2
6015,3
9037,5
2457,1
611,0
6294,3
8447,4
4923,2
8556,4
2672,1
1924,1
5063,3
6647,3
1826,1
2615,1
1892,1
8545,4
3971,2
7903,4
2757,1
3275,2
1927,1
159,0
9496,5
5125,3
7354,4
5209,3
3120,2
9925,5
8878,4
8234,4
7722,4
3863,2
3283,2
8508,4
7303,4
4711,2
8996,4
5926,3
6195,3
7669,4
6120,3
8837,4
9808,5
299,0
6464,3
5017,3
1010,1
1854,1
1522,1
6811,3
1469,1
1772,1
1048,1
5021,3
521,0
4841,2
4427,2
7922,4
5394,3
8993,4
6498,3
6250,3
1223,1
5148,3
1287,1
7781,4
4948,2
5877,3
6052,3
1677,1
917,0
9272,5
5512,3
3147,2
715,0
2840,1
6734,3
409,0
2538,1
7784,4
5837,3
7997,4
6363,3
604,0
9690,5
4036,2
6857,3
7758,4
2888,1
9058,5
3221,2
9882,5
5405,3
6125,3
9552,5
9706,5
449,0
2709,1
5844,3
9850,5
7978,4
7009,4
1847,1
7096,4
7117,4
6319,3
7342,4
3584,2
1143,1
1542,1
1227,1
9640,5
2454,1
2376,1
9228,5
175,0
2104,1
5025,3
5167,3
8656,4
9323,5
9074,5
3925,2
5541,3
7955,4
9040,5
7095,4
3133,2
124,0
8759,4
9519,5
705,0
8692,4
3208,2
3110,2
1280,1
2626,1
7722,4
5930,3
2208,1
8075,4
9902,5
3004,2
4822,2
5986,3
7894,4
7366,4
5033,3
847,0
7156,4
9497,5
2211,1
7374,4
8084,4
4181,2
4485,2
602,0
8623,4
2584,1
9249,5
7666,4
8948,4
5456,3
3754,2
3899,2
8724,4
6766,3
8283,4
1721,1
98,0
2149,1
6163,3
4323,2
6323,3
5540,3
2952,1
9018,5
9984,5
349,0
7504,4
7732,4
4398,2
5360,3
5763,3
6035,3
6991,3
4177,2
8873,4
175,0
8295,4
345,0
9042,5
6782,3
5767,3
5430,3
931,0
4509,2
9486,5
3575,2
8438,4
5819,3
8620,4
8009,4
5479,3
7296,4
3678,2
7885,4
4170,2
7525,4
7723,4
8287,4
8684,4
5521,3
7450,4
9157,5
3158,2
4621,2
3928,2
6697,3
8542,4
3528,2
8972,4
793,0
3583,2
5613,3
2203,1
4889,2
5277,3
8185,4
8876,4
6008,3
6982,3
3244,2
5924,3
2308,1
9635,5
4956,2
9109,5
4203,2
9479,5
4975,2
5118,3
7703,4
7076,4
6931,3
4664,2
1151,1
9644,5
4125,2
944,0
5934,3
3580,2
3329,2
652,0
6342,3
2842,1
2279,1
9990,5
6464,3
3443,2
6046,3
7164,4
7905,4
4173,2
4607,2
8195,4
3939,2
8865,4
3620,2
5324,3
3394,2
9499,5
8206,4
1884,1
5675,3
9824,5
4140,2
5653,3
5601,3
5278,3
4399,2
5906,3
3548,2
9843,5
2118,1
1025,1
388,0
5735,3
695,0
4587,2
5500,3
3310,2
5543,3
203,0
5423,3
4650,2
8383,4
5266,3
513,0
4231,2
9230,5
2775,1
2677,1
9952,5
1253,1
4343,2
5334,3
5270,3
9577,5
415,0
7654,4
3939,2
3213,2
5689,3
5399,3
319,0
6920,3
3804,2
7107,4
5891,3
4295,2
6535,3
7298,4
3410,2
5175,3
9335,5
3225,2
75,0
8568,4
2417,1
1094,1
5457,3
3962,2
5158,3
2048,1
2197,1
4883,2
7431,4
3854,2
5004,3
7370,4
4157,2
1828,1
9857,5
6740,3
9537,5
2345,1
1193,1
6827,3
2913,1
9930,5
7360,4
4409,2
1323,1
6292,3
7647,4
2109,1
7655,4
8242,4
8977,4
1489,1
934,0
2987,1
7771,4
241,0
2870,1
3228,2
212,0
8612,4
9585,5
9290,5
9539,5
6493,3
9091,5
1923,1
9642,5
2444,1
2455,1
2428,1
6382,3
9722,5
2359,1
5290,3
6968,3
9177,5
3610,2
1153,1
1330,1
4584,2
3725,2
2338,1
7103,4
9486,5
7020,4
378,0
9736,5
3377,2
7145,4
9432,5
2600,1
7922,4
8499,4
4917,2
7930,4
734,0
9298,5
7883,4
5394,3
8900,4
3378,2
8338,4
9355,5
5473,3
3651,2
2310,1
3782,2
7557,4
9163,5
3103,2
7581,4
2884,1
9110,5
875,0
3704,2
879,0
1001,1
393,0
3893,2
3828,2
742,0
